MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
14868804079859404324	20	A	∑Ò	1.0000000000e-06	8.6153306711e-14	2.2737367544e-13
11314338598618421740	20	A	∑Ò	1.0000000000e-06	1.2478906797e-13	4.4708681202e-13
15609024284938315872	20	A	∑Ò	1.0000000000e-06	8.6153306711e-14	2.2737367544e-13
2802720740935329586	10	A	∑Ò	1.0000000000e-06	1.2867484855e-13	3.4638958368e-13
4230032913027956932	20	A	∑Ò	1.0000000000e-06	8.8373752760e-14	2.3214763445e-13
17231485606667511022	10	A	∑Ò	1.0000000000e-06	1.5432100042e-14	4.5852210917e-14
16696296731599774573	20	A	∑Ò	1.0000000000e-06	9.2037488741e-14	1.9484414082e-13
2011063101483079802	10	A	∑Ò	1.0000000000e-06	9.2037488741e-14	1.9484414082e-13
13145997811059308442	20	A	∑Ò	1.0000000000e-06	9.2037488741e-14	1.9484414082e-13
4444102399215630597	10	A	∑Ò	1.0000000000e-06	1.9095836024e-14	4.8627768479e-14
13284120991504424918	10	A	∑Ò	1.0000000000e-06	9.2037488741e-14	1.9484414082e-13
1689146473396031361	10	A	∑Ò	1.0000000000e-06	1.9095836024e-14	7.1720407391e-14
12406447138134047860	10	B	∑Ò	1.0000000000e-07	1.5432100042e-14	4.5852210917e-14
1927560474357723674	20	B	∑Ò	1.0000000000e-07	1.6320278462e-14	6.3504757009e-14
12727901673286298342	10	A	∑Ò	1.0000000000e-06	1.6320278462e-14	6.3504757009e-14
9845783336421380834	100	A	∑Ò	1.0000000000e-06	1.2458922782e-12	3.7914116291e-12
17821044776358836849	20	A	∑Ò	1.0000000000e-06	1.6320278462e-14	6.3504757009e-14
14803340463651062932	10	A	∑Ò	1.0000000000e-06	1.0591527655e-13	2.4280577549e-13
7823757703094811045	20	A	∑Ò	1.0000000000e-06	1.9095836024e-14	4.8627768479e-14
12829131078903591727	20	A	∑Ò	1.0000000000e-06	1.9095836024e-14	4.8627768479e-14
6476368252774129396	100	A	∑Ò	1.0000000000e-06	1.4246381852e-12	3.7916336737e-12
10820903866074647332	20	A	∑Ò	1.0000000000e-06	1.2434497876e-13	5.5933035981e-13
1267052419081743373	20	A	∑Ò	1.0000000000e-06	1.2478906797e-13	4.4708681202e-13
15814915523692201012	10	A	∑Ò	1.0000000000e-06	1.2434497876e-13	5.4256599213e-13
5272246808940396554	20	A	∑Ò	1.0000000000e-06	1.5409895582e-13	4.1822101338e-13
15246502313306299894	100	A	∑Ò	1.0000000000e-06	1.3654632980e-12	3.5008662636e-12
8794427001457249001	10	A	∑Ò	1.0000000000e-06	1.1945999745e-13	3.5482727867e-13
12718161978364074746	20	B	∑Ò	1.0000000000e-07	1.9095836024e-14	7.1720407391e-14
1428119995792397275	20	A	∑Ò	1.0000000000e-06	1.5409895582e-13	4.1822101338e-13
11649784686390195505	20	C	∑Ò	1.0000000000e-07	2.6090241079e-14	8.1490370007e-14
9486591423785749098	20	A	∑Ò	1.0000000000e-06	1.6675549830e-13	5.1803006329e-13
8021906394822888330	100	A	∑Ò	1.0000000000e-06	1.2183587472e-12	4.2303938130e-12
2053128839701913305	20	B	∑Ò	1.0000000000e-07	2.9198865548e-14	9.5035090908e-14
11138873256775167301	20	C	∑Ò	1.0000000000e-07	2.9198865548e-14	9.5035090908e-14
17699147762010126032	20	A	∑Ò	1.0000000000e-06	2.9198865548e-14	9.5035090908e-14
5680395248823496046	100	A	∑Ò	1.0000000000e-06	1.7652546092e-13	5.8031357497e-13
9754499526144686958	100	B	∑Ò	1.0000000000e-07	1.7652546092e-13	5.8031357497e-13
11705932661493171956	100	A	∑Ò	1.0000000000e-06	1.0969003483e-12	4.2533754296e-12
17703467082840868241	100	A	∑Ò	1.0000000000e-06	1.0969003483e-12	4.2533754296e-12
2643110291523439703	100	B	∑Ò	1.0000000000e-07	2.3081536682e-13	6.1994853695e-13
1855754612678459788	100	C	∑Ò	1.0000000000e-07	1.7630341631e-13	7.7537976040e-13
8117783671707406005	100	A	∑Ò	1.0000000000e-06	1.7630341631e-13	7.7537976040e-13
17308256193368343596	100	A	∑Ò	1.0000000000e-06	1.7630341631e-13	7.7537976040e-13
8947106996046918860	100	A	∑Ò	1.0000000000e-06	9.2048590972e-13	3.7271297160e-12
643473153119987860	100	A	∑Ò	1.0000000000e-06	9.6356256307e-13	3.9908076843e-12
15238462674379615892	100	A	∑Ò	1.0000000000e-06	9.6356256307e-13	3.9908076843e-12
12313685675493271246	100	A	∑Ò	1.0000000000e-06	1.0783596238e-12	3.7527758678e-12
3587531045283411166	100	A	∑Ò	1.0000000000e-06	1.0544898288e-12	4.2940095923e-12
5250471428333279328	100	A	∑Ò	1.0000000000e-06	1.0544898288e-12	4.2940095923e-12
4941858139042313758	100	A	∑Ò	1.0000000000e-06	1.3616885397e-12	4.9587001172e-12
10164412105335636189	100	A	∑Ò	1.0000000000e-06	2.3081536682e-13	6.1994853695e-13
6253346153538252154	100	A	∑Ò	1.0000000000e-06	1.3600232052e-12	3.6638470036e-12
16811061881394398069	100	A	∑Ò	1.0000000000e-06	1.3600232052e-12	3.6638470036e-12
5261445931411742708	100	D	∑Ò	1.0000000000e-08	4.0967229609e-14	1.1501910535e-13
15433207458169745737	100	A	∑Ò	1.0000000000e-06	4.0967229609e-14	1.1501910535e-13
16978502274680300086	100	A	∑Ò	1.0000000000e-06	1.1529666111e-12	4.3670622674e-12
12654034299875654700	100	A	∑Ò	1.0000000000e-06	1.3032908086e-12	4.0991654515e-12
2644290197522711109	100	A	∑Ò	1.0000000000e-06	1.4594991882e-12	4.3067771571e-12
6374620848963922463	100	A	∑Ò	1.0000000000e-06	1.4594991882e-12	4.3067771571e-12
5961001119850427107	100	A	∑Ò	1.0000000000e-06	1.4594991882e-12	3.9142022956e-12
U Œ¥ÃÌº”∏±±æ:	0.2985960000
U ÃÌº”∏±±æ:	0.4629960000
