MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
16156622063015730865	20	A	∑Ò	1.0000000000e-06	6.6391336873e-14	1.7119639040e-13
9757513814680341814	20	A	∑Ò	1.0000000000e-06	6.0174087935e-14	2.5179858198e-13
9587550766035616164	10	A	∑Ò	1.0000000000e-06	6.0174087935e-14	2.5179858198e-13
7741065158643810156	10	C	∑Ò	1.0000000000e-07	1.7763568394e-14	4.4964032497e-14
16816470793546782809	20	A	∑Ò	1.0000000000e-06	1.6320278462e-13	5.0059956180e-13
17751454743721978734	20	A	∑Ò	1.0000000000e-06	1.6320278462e-13	5.0059956180e-13
6185035154391736963	10	A	∑Ò	1.0000000000e-06	6.6391336873e-14	1.7119639040e-13
3447372093273455794	10	A	∑Ò	1.0000000000e-06	1.4321877018e-14	3.2529534622e-14
16736445196162266278	20	A	∑Ò	1.0000000000e-06	8.3155704544e-14	3.2784885917e-13
4980791931047480734	10	C	∑Ò	1.0000000000e-07	1.4321877018e-14	3.2529534622e-14
8606501417165980993	10	A	∑Ò	1.0000000000e-06	1.4321877018e-14	3.2529534622e-14
15011577919199016879	20	A	∑Ò	1.0000000000e-06	1.4321877018e-14	7.7826634026e-14
16337015784267701428	20	A	∑Ò	1.0000000000e-06	1.4321877018e-14	3.2529534622e-14
5403528727769006641	10	A	∑Ò	1.0000000000e-06	8.1157303100e-14	1.9051427103e-13
516761991644466888	20	A	∑Ò	1.0000000000e-06	9.4035890186e-14	1.8163248683e-13
1993660238086160063	10	A	∑Ò	1.0000000000e-06	9.4035890186e-14	1.8163248683e-13
18220637894227465675	20	A	∑Ò	1.0000000000e-06	9.4035890186e-14	1.8163248683e-13
3125520498973719084	10	A	∑Ò	1.0000000000e-06	7.3496764230e-14	1.7086332349e-13
6579101251063402825	10	A	∑Ò	1.0000000000e-06	7.3496764230e-14	1.7086332349e-13
16214917519358198319	10	B	∑Ò	1.0000000000e-07	1.3988810110e-14	3.0531133177e-14
12160473832624253410	100	C	∑Ò	1.0000000000e-07	1.8784973577e-13	7.2486461278e-13
10650908227479075695	20	A	∑Ò	1.0000000000e-06	9.5479180118e-14	3.2296387786e-13
1442023346537704868	20	A	∑Ò	1.0000000000e-06	1.0258460748e-13	3.4339198152e-13
12580038501698401314	10	A	∑Ò	1.0000000000e-06	1.7763568394e-14	4.4964032497e-14
1944323524651197116	100	A	∑Ò	1.0000000000e-06	1.3775647290e-12	3.9527270346e-12
5002148118958474639	20	A	∑Ò	1.0000000000e-06	1.8762769116e-14	8.3932860662e-14
12609992146598803335	20	B	∑Ò	1.0000000000e-07	1.8762769116e-14	8.3932860662e-14
16145222057282378026	20	A	∑Ò	1.0000000000e-06	1.8762769116e-14	8.3932860662e-14
2897765625786586840	20	A	∑Ò	1.0000000000e-06	1.2190248810e-13	5.5766502527e-13
18197291007666966190	20	A	∑Ò	1.0000000000e-06	1.2134737659e-13	4.5496939549e-13
13197082883274475998	20	A	∑Ò	1.0000000000e-06	1.2678746941e-13	5.5733195836e-14
14102394343620257980	100	C	∑Ò	1.0000000000e-07	2.4447111002e-13	7.7438055968e-13
1995146694046655544	20	A	∑Ò	1.0000000000e-06	1.2434497876e-13	3.9124259388e-13
2428574874430650826	20	A	∑Ò	1.0000000000e-06	1.2434497876e-13	3.9124259388e-13
2545044930409986194	20	A	∑Ò	1.0000000000e-06	1.5587531266e-13	4.9282800063e-13
10874189457343097019	100	A	∑Ò	1.0000000000e-06	1.6808776593e-13	5.6821214400e-13
17578809102266011970	100	B	∑Ò	1.0000000000e-07	1.6808776593e-13	5.6821214400e-13
2929777965652231889	100	A	∑Ò	1.0000000000e-06	1.0236256287e-12	3.5860203695e-12
11627457729973555226	50	A	∑Ò	1.0000000000e-06	1.0236256287e-12	3.5860203695e-12
8467155136427775439	100	A	∑Ò	1.0000000000e-06	9.4002583495e-13	3.1824543001e-12
14646421583743144628	50	A	∑Ò	1.0000000000e-06	9.4002583495e-13	3.1824543001e-12
7986953432849377198	100	C	∑Ò	1.0000000000e-07	1.6642243139e-13	6.3138383410e-13
11713743866940770412	100	A	∑Ò	1.0000000000e-06	1.0509371151e-12	4.2392755972e-12
349775685046777417	100	A	∑Ò	1.0000000000e-06	1.2453371667e-12	3.5939029530e-12
7588340260750850805	100	A	∑Ò	1.0000000000e-06	1.2644330027e-12	3.0131452888e-12
1937337497233456449	100	A	∑Ò	1.0000000000e-06	1.3141709942e-12	3.7927438967e-12
7181856629226109465	100	A	∑Ò	1.0000000000e-06	1.3251622022e-12	3.5402791809e-12
2183374793812548936	100	A	∑Ò	1.0000000000e-06	1.3775647290e-12	3.9527270346e-12
8696639964230012265	100	A	∑Ò	1.0000000000e-06	2.4447111002e-13	7.7438055968e-13
17817018118805275059	100	A	∑Ò	1.0000000000e-06	2.4447111002e-13	7.7438055968e-13
3531966094298857103	100	A	∑Ò	1.0000000000e-06	1.3287149159e-12	3.7088110361e-12
4295717275250982710	100	A	∑Ò	1.0000000000e-06	3.0975222387e-14	1.2956302697e-13
15960894633826197887	100	A	∑Ò	1.0000000000e-06	3.0975222387e-14	1.2956302697e-13
17134811392261056896	100	D	∑Ò	1.0000000000e-08	3.0975222387e-14	1.2956302697e-13
8330861927892488435	100	A	∑Ò	1.0000000000e-06	1.3775647290e-12	4.2931214139e-12
15170893024614498835	100	A	∑Ò	1.0000000000e-06	1.3775647290e-12	4.2931214139e-12
U Œ¥ÃÌº”∏±±æ:	0.2854040000
U ÃÌº”∏±±æ:	0.4535640000
