MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
6537386487505650804	10	D	∑Ò	1.0000000000e-08	1.2656542481e-14	3.6526337510e-14
10618147284172132389	20	A	∑Ò	1.0000000000e-06	7.4495964952e-14	4.6651571495e-13
8223800384021310597	10	A	∑Ò	1.0000000000e-06	1.2656542481e-14	2.9623504760e-09
1772454282010769552	10	A	∑Ò	1.0000000000e-06	1.3655743203e-14	9.6478380840e-14
5324094993458180053	10	B	∑Ò	1.0000000000e-07	1.3655743203e-14	9.6478380840e-14
3140444277713568351	20	A	∑Ò	1.0000000000e-06	7.4495964952e-14	4.6651571495e-13
16791000613559047945	10	A	∑Ò	1.0000000000e-06	1.3555823131e-13	4.5863313147e-13
6719105844181351946	10	A	∑Ò	1.0000000000e-06	7.4495964952e-14	4.6651571495e-13
9880128421603662497	10	A	 «	1.0000000000e-06	5.0951212163e-42	5.8221794562e-39
4478458335409281529	10	A	∑Ò	1.0000000000e-06	1.4210854715e-14	1.6586731988e-13
10165368373458178159	20	A	∑Ò	1.0000000000e-06	1.7552626019e-13	1.2978507158e-12
3758368615363045542	50	B	∑Ò	1.0000000000e-07	2.7156055182e-13	2.3717694475e-12
9512068805618628989	20	A	∑Ò	1.0000000000e-06	1.4210854715e-14	1.6586731988e-13
1975295193394881306	20	A	∑Ò	1.0000000000e-06	2.5535129566e-15	2.4646951147e-14
11307590781217836364	20	A	∑Ò	1.0000000000e-06	1.4210854715e-14	1.6586731988e-13
12741501951459414157	20	A	∑Ò	1.0000000000e-06	1.7552626019e-13	1.2978507158e-12
16178833312686947919	10	B	∑Ò	1.0000000000e-07	2.2426505097e-14	1.6897594435e-13
13658004551397515054	10	C	∑Ò	1.0000000000e-07	1.4210854715e-14	1.6586731988e-13
6010205218808006393	20	B	 «	1.0000000000e-07	1.5285363649e-41	1.3101852297e-38
10632355159350286777	10	C	∑Ò	1.0000000000e-07	1.7430501487e-14	1.0891287872e-13
10896477219588698747	10	A	∑Ò	1.0000000000e-06	2.6534330289e-14	3.6526337510e-14
16255549948227183164	20	D	∑Ò	1.0000000000e-08	2.5535129566e-15	2.4646951147e-14
5288366637151980861	10	C	∑Ò	1.0000000000e-07	1.7985612999e-14	2.0461410344e-13
18040716664285239817	10	A	∑Ò	1.0000000000e-06	1.7097434579e-13	1.0894618541e-12
17422414433095644878	10	A	∑Ò	1.0000000000e-06	1.5287771049e-13	1.5181189639e-12
17613063879275332176	20	A	∑Ò	1.0000000000e-06	4.2632564146e-14	3.7325698088e-13
239447746890048652	10	A	∑Ò	1.0000000000e-06	2.1538326678e-14	2.1349588764e-13
6806465006113223451	10	A	∑Ò	1.0000000000e-06	2.1538326678e-14	2.1349588764e-13
2588479788208235805	20	A	∑Ò	1.0000000000e-06	2.0139445667e-13	2.2011281686e-12
13807142198858222634	20	A	∑Ò	1.0000000000e-06	2.1538326678e-14	2.1349588764e-13
15057151595275464330	10	C	∑Ò	1.0000000000e-07	2.1538326678e-14	2.1349588764e-13
18056861640806307494	50	A	∑Ò	1.0000000000e-06	1.5808465648e-12	1.1840750602e-11
5867369698663656319	20	A	∑Ò	1.0000000000e-06	2.6534330289e-14	3.6526337510e-14
5235964518955636365	100	A	∑Ò	1.0000000000e-06	1.6181500584e-12	1.1617040663e-11
3231469538082231575	10	A	∑Ò	1.0000000000e-06	1.3655743203e-13	6.3526961469e-13
4850164413975382852	20	A	∑Ò	1.0000000000e-06	2.2426505097e-14	1.6897594435e-13
8415287793624363755	10	A	∑Ò	1.0000000000e-06	2.2426505097e-14	1.6897594435e-13
11155655952180669572	100	A	∑Ò	1.0000000000e-06	1.8200996266e-12	1.7354007120e-11
6874057260969110743	20	C	∑Ò	1.0000000000e-07	2.6534330289e-14	3.6526337510e-14
11920086144840220522	100	C	∑Ò	1.0000000000e-07	3.4472424915e-13	2.8715918532e-12
13456916335078947976	100	A	∑Ò	1.0000000000e-06	3.4472424915e-13	2.8715918532e-12
9484092505040946231	20	A	 «	1.0000000000e-06	1.8213954552e-40	2.6322455288e-38
10994375523841261464	10	A	∑Ò	1.0000000000e-06	2.6534330289e-14	3.6526337510e-14
1231972277171829880	20	A	∑Ò	1.0000000000e-06	1.5287771049e-13	1.5181189639e-12
16691934727878645516	20	C	∑Ò	1.0000000000e-07	4.3631764868e-14	3.5504932328e-13
17286294176810927449	10	A	∑Ò	1.0000000000e-06	1.5287771049e-13	1.5181189639e-12
4366671476578270331	10	A	∑Ò	1.0000000000e-06	1.8507417821e-13	1.2841949726e-12
13382901704608945313	10	A	∑Ò	1.0000000000e-06	1.8507417821e-13	1.2841949726e-12
911583392804704470	10	A	∑Ò	1.0000000000e-06	3.4083846856e-14	3.4716673980e-13
1328036561413251714	10	A	∑Ò	1.0000000000e-06	3.4083846856e-14	3.4716673980e-13
4272349773895727893	20	C	∑Ò	1.0000000000e-07	3.4083846856e-14	3.4716673980e-13
7247443956902504232	10	A	∑Ò	1.0000000000e-06	3.4083846856e-14	3.4716673980e-13
16193774251180588659	20	B	∑Ò	1.0000000000e-07	3.4083846856e-14	3.4716673980e-13
5706762334063698686	20	A	∑Ò	1.0000000000e-06	2.0383694732e-13	9.5745633644e-13
14785107901976769631	20	A	∑Ò	1.0000000000e-06	2.0383694732e-13	9.5745633644e-13
17807557094682257942	10	A	∑Ò	1.0000000000e-06	2.0383694732e-13	9.5745633644e-13
13727447697233582937	20	A	∑Ò	1.0000000000e-06	2.0894397323e-13	1.8237633626e-12
10032421200189339732	50	A	∑Ò	1.0000000000e-06	1.6181500584e-12	1.1617040663e-11
5414540872981260609	20	A	∑Ò	1.0000000000e-06	2.5413005034e-13	1.7373880112e-12
8771254842291686860	100	A	∑Ò	1.0000000000e-06	2.7156055182e-13	2.3717694475e-12
5189312039704780508	100	A	∑Ò	1.0000000000e-06	1.9697576903e-12	1.2204903754e-11
4544576791412599914	50	A	∑Ò	1.0000000000e-06	1.6754375665e-12	9.2027496734e-12
9150154436196816424	100	A	∑Ò	1.0000000000e-06	1.6155965454e-12	1.1742717909e-11
9352579433700331474	50	A	∑Ò	1.0000000000e-06	1.6155965454e-12	1.1742717909e-11
8083290012374326405	100	A	∑Ò	1.0000000000e-06	1.9131363160e-12	1.7240209260e-11
8297510787191168795	100	A	 «	1.0000000000e-06	6.4066663984e-36	4.0848457335e-33
13654713802654773008	100	A	∑Ò	1.0000000000e-06	1.8707257965e-12	1.4919288027e-11
8519130007918551082	100	A	∑Ò	1.0000000000e-06	1.5765166950e-12	1.3682721622e-11
15801441031306080990	100	A	∑Ò	1.0000000000e-06	1.6495693700e-12	1.1082801343e-11
5397127855351301000	100	A	∑Ò	1.0000000000e-06	5.6066262744e-14	4.0067948959e-13
15338611115349899469	100	D	∑Ò	1.0000000000e-08	5.6066262744e-14	4.0067948959e-13
15778790750854798848	100	B	∑Ò	1.0000000000e-07	3.4861002973e-13	3.0552227415e-12
18354768852629234676	100	B	∑Ò	1.0000000000e-07	3.5205172111e-13	6.2181371163e-12
13340733791990367768	100	B	∑Ò	1.0000000000e-07	3.6093350531e-13	6.1779470428e-12
18168345070483973186	100	C	∑Ò	1.0000000000e-07	3.6093350531e-13	6.2182481386e-12
U Œ¥ÃÌº”∏±±æ:	0.3677160000
U ÃÌº”∏±±æ:	0.6073160000
