MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
9152502639029465183	10	A	∑Ò	1.0000000000e-06	6.3948846218e-14	6.3948846218e-14
8422188345830761703	20	A	∑Ò	1.0000000000e-06	7.1609385088e-14	7.1609385088e-14
1431267436308507614	20	C	∑Ò	1.0000000000e-07	1.7763568394e-15	1.7763568394e-15
8807940483004876425	20	A	∑Ò	1.0000000000e-06	6.5503158453e-14	6.5503158453e-14
9568090519040526847	20	A	∑Ò	1.0000000000e-06	6.5503158453e-14	6.5503158453e-14
18059564574486475731	20	D	∑Ò	1.0000000000e-08	1.9984014443e-15	1.9984014443e-15
11080849916112511514	20	A	∑Ò	1.0000000000e-06	7.1609385088e-14	7.1609385088e-14
17149265172821119283	20	B	∑Ò	1.0000000000e-07	1.3544720900e-14	1.3544720900e-14
1506620453406212511	20	A	∑Ò	1.0000000000e-06	8.2378548427e-14	8.2378548427e-14
9374495977418769562	20	A	∑Ò	1.0000000000e-06	8.2378548427e-14	8.2378548427e-14
15671248264195012052	20	A	∑Ò	1.0000000000e-06	8.2378548427e-14	8.2378548427e-14
9851606654429426450	20	A	∑Ò	1.0000000000e-06	7.5606187977e-14	7.5606187977e-14
11335082798468648926	100	B	∑Ò	1.0000000000e-07	1.3389289677e-13	1.3389289677e-13
3717362556585937189	50	A	∑Ò	1.0000000000e-06	5.6643578716e-13	5.6643578716e-13
10903944546575243663	100	A	∑Ò	1.0000000000e-06	5.6643578716e-13	5.6643578716e-13
10144538515915960453	100	A	∑Ò	1.0000000000e-06	5.4756199575e-13	5.4756199575e-13
2251415889631720293	100	B	∑Ò	1.0000000000e-07	8.7929663550e-14	8.7929663550e-14
15455030358828517331	50	A	∑Ò	1.0000000000e-06	5.4756199575e-13	5.4756199575e-13
2946247890188522310	100	A	∑Ò	1.0000000000e-06	5.5866422599e-13	5.5866422599e-13
4096751281723980476	100	C	∑Ò	1.0000000000e-07	1.0702549957e-13	1.0702549957e-13
8481989251151572602	100	A	∑Ò	1.0000000000e-06	5.8630877930e-13	5.8630877930e-13
3711220099935338494	100	A	∑Ò	1.0000000000e-06	1.4210854715e-14	1.4210854715e-14
10799054282435437531	100	A	∑Ò	1.0000000000e-06	1.4210854715e-14	1.4210854715e-14
15420506371120239037	100	A	∑Ò	1.0000000000e-06	1.4210854715e-14	1.4210854715e-14
18111679421053233036	100	D	∑Ò	1.0000000000e-08	1.4210854715e-14	1.4210854715e-14
521709719191521228	100	D	∑Ò	1.0000000000e-08	1.6986412277e-14	1.6986412277e-14
4131536513118546515	100	A	∑Ò	1.0000000000e-06	1.6986412277e-14	1.6986412277e-14
7811591368049369157	100	C	∑Ò	1.0000000000e-07	1.6986412277e-14	1.6986412277e-14
10724880634569169708	100	A	∑Ò	1.0000000000e-06	6.1883831393e-13	6.1883831393e-13
17241048538544395240	100	A	∑Ò	1.0000000000e-06	5.8142379800e-13	5.8142379800e-13
15643672895772652861	100	C	∑Ò	1.0000000000e-07	1.1080025786e-13	1.1080025786e-13
9500369508809791877	100	C	∑Ò	1.0000000000e-07	1.0835776720e-13	1.0835776720e-13
2892903926159706397	100	A	∑Ò	1.0000000000e-06	5.6676885407e-13	5.6676885407e-13
13351659184380506618	100	A	∑Ò	1.0000000000e-06	1.0702549957e-13	1.0702549957e-13
17682925008123321346	100	A	∑Ò	1.0000000000e-06	5.6898930012e-13	5.6898930012e-13
16882464348452887020	100	A	∑Ò	1.0000000000e-06	5.8208993181e-13	5.8208993181e-13
3215958690090309478	100	A	∑Ò	1.0000000000e-06	6.0385030309e-13	6.0385030309e-13
3223751251296991254	100	A	∑Ò	1.0000000000e-06	6.0385030309e-13	6.0385030309e-13
U Œ¥ÃÌº”∏±±æ:	0.1831760000
U ÃÌº”∏±±æ:	0.1831760000
