# compare_bandwidth_utilization: 用于方案对比的带宽利用率。
# static_bandwidth_utilization: 不考虑重传时，静态打包方案本身的带宽利用率。
# signal_count: 按原始 MessageCode 去重后的信号种类数，不是副本总数。
# total_added_signal_copies: 相比原始 1 份信号，方案中新增的信号副本总数。
# 三种方案的 WCRT 均按信号级统计值输出；foundation / baseline1 基于“最早成功副本到达时间”分布，baseline2 基于重传分布。
# ASIL 分组里的 wcrt_ratio 表示 WCRT/周期；signal_detail 里的 WCRT 列统一是信号级统计值（单位 ms）。

retry_distribution_report	D:\document\CODE\paper1\storage\analysis\202649_155345\retry_probability_reports\M6_5ecu_225signals.txt

# 每个方案的总体指标。
[scheme_summary]
scheme	compare_bandwidth_utilization	static_bandwidth_utilization	signal_count	total_added_signal_copies
foundation	0.75070799999999982	0.75070799999999982	225	55
baseline1	0.80505200000000021	0.80505200000000021	225	150
baseline2	0.43099607188468009	0.43099599999999999	225	0

# 按 ASIL 分组统计的 WCRT/周期 的 P95 结果。

[asil_wcrt_ratio_p95]
scheme	asil	signal_count	avg_wcrt_ratio_p95	max_wcrt_ratio_p95
foundation	A	170	0.10015585882353036	0.35840000000000388
foundation	B	24	0.028825333333333553	0.098240000000000549
foundation	C	21	0.059660000000000532	0.16444000000000186
foundation	D	10	0.097484000000000584	0.16239999999999988
baseline1	A	170	0.099120988235295179	0.39116000000000495
baseline1	B	24	0.062852833333334537	0.18980000000000316
baseline1	C	21	0.071956190476192589	0.14736000000000188
baseline1	D	10	0.08898400000000585	0.1943600000000032
baseline2	A	170	0.070117082352941076	0.17603999999999997
baseline2	B	24	0.074148333333333316	0.17999999999999999
baseline2	C	21	0.10467714285714286	0.19439999999999999
baseline2	D	10	0.15592800000000001	0.27359999999999995

# 按 ASIL 分组统计的信号故障概率。

[asil_fault_probability]
scheme	asil	signal_count	avg_fault_probability	max_fault_probability
foundation	A	170	1.2588352860213723e-08	1.8791999823430371e-08
foundation	B	24	1.4114849230717383e-16	1.7905406160210802e-16
foundation	C	21	1.4047954802959916e-16	1.7905406160210802e-16
foundation	D	10	1.296278625160448e-16	1.5823382200910208e-16
baseline1	A	170	5.6922353517354071e-09	1.8791999823430371e-08
baseline1	B	24	1.5864206194743703e-16	2.7662341939919932e-16
baseline1	C	21	1.5005513638997257e-16	2.7662341939919932e-16
baseline1	D	10	1.3035103050249407e-16	1.6517390187718504e-16
baseline2	A	170	5.1876803506529004e-14	2.2759572004815709e-13
baseline2	B	24	4.6259292692714853e-18	1.1102230246251565e-16
baseline2	C	21	1.7464435944755384e-15	3.6453270879061277e-14
baseline2	D	10	2.1871962600529186e-14	3.6453270879061277e-14

# 按 ASIL 分组统计的新增信号副本数量。

[asil_added_signal_copies]
scheme	asil	signal_count	added_signal_copies
foundation	A	170	0
foundation	B	24	24
foundation	C	21	21
foundation	D	10	10
baseline1	A	170	95
baseline1	B	24	24
baseline1	C	21	21
baseline1	D	10	10
baseline2	A	170	0
baseline2	B	24	0
baseline2	C	21	0
baseline2	D	10	0

# 每个原始信号的明细指标。WCRT 列统一为信号级统计值（单位 ms），不是 WCRT/周期。

[signal_detail]
scheme	code	asil	level	type	period_ms	src_ecu	dst_ecu	signal_instance_count	added_signal_copies	p_fault	p_threshold	expected_wcrt_ms	p_wcrt_over_deadline	wcrt_p95_ms
foundation	2920308274	A	0	0	20	1	0	1	0	1.285199991741305e-08	1	2.1004000000000289	1.2851999908747302e-08	2.1004000000000289
foundation	3045559476	A	0	0	20	1	2	1	0	1.3931999902949688e-08	1	0.097200000000000841	1.3931999887084601e-08	0.097200000000000841
foundation	3349893201	A	0	1	20	1	0	1	0	1.285199991741305e-08	1	2.1004000000000289	1.2851999908747302e-08	2.1004000000000289
foundation	3447370624	A	0	0	20	0	4	1	0	1.1771999930710009e-08	1	4.016000000000048	1.1771999930410004e-08	4.016000000000048
foundation	3467662185	A	0	0	20	0	4	1	0	1.1771999930710009e-08	1	4.016000000000048	1.1771999930410004e-08	4.016000000000048
foundation	3525899400	A	0	0	20	0	2	1	0	1.4471999895280609e-08	1	1.4624000000000237	1.4471999931764401e-08	1.4624000000000237
foundation	3621891665	A	0	0	20	1	0	1	0	1.285199991741305e-08	1	2.1004000000000289	1.2851999908747302e-08	2.1004000000000289
foundation	3760392648	A	0	0	20	1	0	1	0	1.285199991741305e-08	1	2.1004000000000289	1.2851999908747302e-08	2.1004000000000289
foundation	3860785395	A	0	0	20	1	3	1	0	1.285199991741305e-08	1	1.0916000000000139	1.2851999908747302e-08	1.0916000000000139
foundation	4094471106	A	0	0	20	2	0	1	0	1.285199991741305e-08	1	2.8032000000000323	1.2851999908747302e-08	2.8032000000000323
foundation	4116403690	A	0	0	20	1	2	1	0	1.285199991741305e-08	1	3.5840000000000387	1.2851999908747302e-08	3.5840000000000387
foundation	4173219682	A	0	0	20	4	2	1	0	1.6631999861688291e-08	1	0.69360000000000355	1.6631999888438997e-08	0.69360000000000355
foundation	4215399335	A	0	0	20	1	0	1	0	1.285199991741305e-08	1	2.1004000000000289	1.2851999908747302e-08	2.1004000000000289
foundation	258421270	A	0	0	50	1	3	1	0	1.1771999930710009e-08	1	5.0424000000000015	1.1771999930410004e-08	5.0424000000000015
foundation	716334265	A	0	0	50	3	2	1	0	1.1231999936921088e-08	1	4.9988000000000019	1.1231999885730204e-08	4.9988000000000019
foundation	886821176	A	0	0	50	2	0	1	0	1.8791999823430371e-08	1	4.6996000000000029	1.8791999845113594e-08	4.6996000000000029
foundation	919076367	A	0	0	50	0	1	1	0	1.2311999924207329e-08	1	4.8304000000000027	1.2311999975089805e-08	4.8304000000000027
foundation	938601015	A	0	0	50	1	2	1	0	1.1231999936921088e-08	1	4.8720000000000026	1.1231999885730204e-08	4.8720000000000026
foundation	1533040048	A	0	0	50	1	0	1	0	1.1771999930710009e-08	1	4.957200000000002	1.1771999930410004e-08	4.957200000000002
foundation	1545622080	A	0	0	50	0	2	1	0	1.1231999936921088e-08	1	4.9136000000000024	1.1231999885730204e-08	4.9136000000000024
foundation	1798843089	A	0	0	50	2	3	1	0	1.1231999936921088e-08	1	4.7412000000000027	1.1231999885730204e-08	4.7412000000000027
foundation	2253845728	A	0	0	50	2	0	1	0	1.8791999823430371e-08	1	4.6996000000000029	1.8791999845113594e-08	4.6996000000000029
foundation	3279893664	A	0	0	50	2	1	1	0	1.285199991741305e-08	1	4.5904000000000025	1.2851999908747302e-08	4.5904000000000025
foundation	3419175526	A	0	0	50	0	2	1	0	1.1231999936921088e-08	1	4.9136000000000024	1.1231999885730204e-08	4.9136000000000024
foundation	4216568460	A	0	0	50	2	1	1	0	1.285199991741305e-08	1	4.5904000000000025	1.2851999908747302e-08	4.5904000000000025
foundation	4229556178	A	0	0	50	2	0	1	0	1.8791999823430371e-08	1	4.6996000000000029	1.8791999845113594e-08	4.6996000000000029
foundation	78183922	A	0	0	100	1	2	1	0	1.2311999924207329e-08	1	2.5927999999999987	1.2311999975089805e-08	2.5927999999999987
foundation	363100819	A	0	0	100	3	2	1	0	1.1231999936921088e-08	1	4.9988000000000019	1.1231999885730204e-08	4.9988000000000019
foundation	524297656	A	0	0	100	1	2	1	0	1.2311999924207329e-08	1	2.5927999999999987	1.2311999975089805e-08	2.5927999999999987
foundation	528112619	A	0	0	100	1	2	1	0	1.1231999936921088e-08	1	4.8720000000000026	1.1231999885730204e-08	4.8720000000000026
foundation	559759922	A	0	0	100	1	3	1	0	1.1771999930710009e-08	1	5.0424000000000015	1.1771999930410004e-08	5.0424000000000015
foundation	604581114	A	0	0	100	1	2	1	0	1.2311999924207329e-08	1	2.5927999999999987	1.2311999975089805e-08	2.5927999999999987
foundation	822036725	A	0	0	100	3	2	1	0	1.1231999936921088e-08	1	1.7291999999999996	1.1231999885730204e-08	1.7291999999999996
foundation	841654069	A	0	0	100	2	3	1	0	1.1231999936921088e-08	1	4.7412000000000027	1.1231999885730204e-08	4.7412000000000027
foundation	926531372	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	4.5904000000000025	1.2851999908747302e-08	4.5904000000000025
foundation	1088300852	A	0	0	100	1	2	1	0	1.2311999924207329e-08	1	2.5927999999999987	1.2311999975089805e-08	2.5927999999999987
foundation	1118149584	A	0	0	100	1	3	1	0	1.1771999930710009e-08	1	5.0424000000000015	1.1771999930410004e-08	5.0424000000000015
foundation	1376462981	A	0	0	100	1	0	1	0	1.1771999930710009e-08	1	4.957200000000002	1.1771999930410004e-08	4.957200000000002
foundation	1508596794	A	0	0	100	1	0	1	0	1.1771999930710009e-08	1	4.957200000000002	1.1771999930410004e-08	4.957200000000002
foundation	1533595252	A	0	0	100	0	2	1	0	1.1771999930710009e-08	1	2.0579999999999989	1.1771999930410004e-08	2.0579999999999989
foundation	1605488496	A	0	1	100	0	1	1	0	1.2311999924207329e-08	1	4.8304000000000027	1.2311999975089805e-08	4.8304000000000027
foundation	1608883955	A	0	0	100	3	0	1	0	1.069199994284057e-08	1	6.8468000000000018	1.0691999952072706e-08	6.8468000000000018
foundation	1681214149	A	0	0	100	3	2	1	0	1.1231999936921088e-08	1	4.9988000000000019	1.1231999885730204e-08	4.9988000000000019
foundation	1698483980	A	0	0	100	4	3	1	0	1.069199994284057e-08	1	6.8072000000000017	1.0691999952072706e-08	6.8072000000000017
foundation	1756216781	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	4.6996000000000029	1.8791999845113594e-08	4.6996000000000029
foundation	1815708448	A	0	0	100	1	0	1	0	1.1771999930710009e-08	1	4.957200000000002	1.1771999930410004e-08	4.957200000000002
foundation	1859301127	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	4.5904000000000025	1.2851999908747302e-08	4.5904000000000025
foundation	1860621852	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	4.6996000000000029	1.8791999845113594e-08	4.6996000000000029
foundation	2070695494	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	4.6996000000000029	1.8791999845113594e-08	4.6996000000000029
foundation	2097008076	A	0	0	100	0	2	1	0	1.1771999930710009e-08	1	2.0579999999999989	1.1771999930410004e-08	2.0579999999999989
foundation	2132539287	A	0	0	100	1	2	1	0	1.2311999924207329e-08	1	2.5927999999999987	1.2311999975089805e-08	2.5927999999999987
foundation	2134402776	A	0	0	100	3	1	1	0	1.1231999936921088e-08	1	6.9280000000000017	1.1231999885730204e-08	6.9280000000000017
foundation	2288396005	A	0	0	100	3	2	1	0	1.1231999936921088e-08	1	4.9988000000000019	1.1231999885730204e-08	4.9988000000000019
foundation	2290453159	A	0	0	100	2	3	1	0	1.1231999936921088e-08	1	4.7412000000000027	1.1231999885730204e-08	4.7412000000000027
foundation	2422363360	A	0	0	100	4	2	1	0	1.069199994284057e-08	1	6.8864000000000019	1.0691999952072706e-08	6.8864000000000019
foundation	2428397613	A	0	0	100	2	3	1	0	1.1231999936921088e-08	1	4.7412000000000027	1.1231999885730204e-08	4.7412000000000027
foundation	2437796450	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	4.5904000000000025	1.2851999908747302e-08	4.5904000000000025
foundation	2446670854	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	4.6996000000000029	1.8791999845113594e-08	4.6996000000000029
foundation	2474614560	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	4.6996000000000029	1.8791999845113594e-08	4.6996000000000029
foundation	2516197425	A	0	1	100	1	2	1	0	1.2311999924207329e-08	1	2.5927999999999987	1.2311999975089805e-08	2.5927999999999987
foundation	2645834907	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	4.5904000000000025	1.2851999908747302e-08	4.5904000000000025
foundation	2782421624	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	4.8304000000000027	1.2311999975089805e-08	4.8304000000000027
foundation	3135315022	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	4.5904000000000025	1.2851999908747302e-08	4.5904000000000025
foundation	3237024432	A	0	0	100	1	2	1	0	1.2311999924207329e-08	1	2.5927999999999987	1.2311999975089805e-08	2.5927999999999987
foundation	3349462166	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	4.6996000000000029	1.8791999845113594e-08	4.6996000000000029
foundation	3366880754	A	0	0	100	0	3	1	0	1.1771999930710009e-08	1	4.7848000000000024	1.1771999930410004e-08	4.7848000000000024
foundation	3401908672	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	4.5904000000000025	1.2851999908747302e-08	4.5904000000000025
foundation	3443086970	A	0	0	100	0	2	1	0	1.1231999936921088e-08	1	4.9136000000000024	1.1231999885730204e-08	4.9136000000000024
foundation	3544157914	A	0	0	100	1	3	1	0	1.1771999930710009e-08	1	5.0424000000000015	1.1771999930410004e-08	5.0424000000000015
foundation	3549069885	A	0	0	100	0	2	1	0	1.1771999930710009e-08	1	2.0579999999999989	1.1771999930410004e-08	2.0579999999999989
foundation	3578559950	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	4.8304000000000027	1.2311999975089805e-08	4.8304000000000027
foundation	3750157913	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	4.8304000000000027	1.2311999975089805e-08	4.8304000000000027
foundation	3836448027	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	4.8304000000000027	1.2311999975089805e-08	4.8304000000000027
foundation	3972935248	A	0	0	100	1	2	1	0	1.1231999936921088e-08	1	4.8720000000000026	1.1231999885730204e-08	4.8720000000000026
foundation	4028126748	A	0	0	100	1	2	1	0	1.1231999936921088e-08	1	4.8720000000000026	1.1231999885730204e-08	4.8720000000000026
foundation	4076095658	A	0	0	100	2	4	1	0	1.069199994284057e-08	1	6.7676000000000016	1.0691999952072706e-08	6.7676000000000016
foundation	4149509099	A	0	0	100	1	2	1	0	1.2311999924207329e-08	1	2.5927999999999987	1.2311999975089805e-08	2.5927999999999987
foundation	4272981024	A	0	0	100	1	0	1	0	1.1771999930710009e-08	1	4.957200000000002	1.1771999930410004e-08	4.957200000000002
baseline1	145291079	D	3	0	1	1	3	2	1	1.1431886277770274e-16	2.7777777777777776e-15	0.07919999915319377	1.1102230246251565e-16	0.079200000000000159
baseline1	614685431	D	3	0	1	4	2	2	1	1.1431886277770274e-16	2.7777777777777776e-15	0.13359999857159985	1.1102230246251565e-16	0.13360000000005101
baseline1	1485650330	D	3	1	1	1	2	2	1	1.2615782258299533e-16	2.7777777777777776e-15	0.081199999087964228	1.1102230246251565e-16	0.081200000000002603
baseline1	1778470101	D	3	0	1	2	0	2	1	1.3857998236863647e-16	2.7777777777777776e-15	0.083199999020567558	1.1102230246251565e-16	0.083199999999997942
baseline1	3618917042	D	3	1	1	3	0	2	1	1.1431886277770274e-16	2.7777777777777776e-15	0.1207999987084091	1.1102230246251565e-16	0.12080000000000268
baseline1	4063005593	D	3	0	1	2	0	2	1	1.3857998236863647e-16	2.7777777777777776e-15	0.083199999020567558	1.1102230246251565e-16	0.083199999999997942
baseline1	2486704225	D	3	0	2	1	2	2	1	1.2615782258299533e-16	5.5555555555555552e-15	0.081199999087964228	1.1102230246251565e-16	0.081200000000002603
baseline1	4251812955	D	3	0	2	0	1	2	1	1.1431886277770274e-16	5.5555555555555552e-15	0.07919999915319377	1.1102230246251565e-16	0.079200000000000159
baseline1	290648546	D	3	0	5	1	0	2	1	1.6517390187718504e-16	1.388888888888889e-14	0.17039999781002713	1.1102230246251565e-16	0.17040000000000788
baseline1	3991608196	D	3	0	10	2	0	2	1	1.5158534213368129e-16	2.7777777777777781e-14	1.9435999760704292	2.2204460492503131e-16	1.943600000000032
baseline1	3056872340	C	2	0	1	1	2	2	1	1.2615782258299533e-16	2.7777777777777774e-14	0.081199999087964228	1.1102230246251565e-16	0.081200000000002603
baseline1	1516648366	C	2	0	2	1	0	2	1	1.1431886277770274e-16	5.5555555555555549e-14	0.07919999915319377	1.1102230246251565e-16	0.079200000000000159
baseline1	1035949382	C	2	0	5	2	1	2	1	1.2615782258299533e-16	1.388888888888889e-13	0.59359999333274394	1.1102230246251565e-16	0.59360000000005897
baseline1	2081522424	C	2	0	5	0	2	2	1	1.2615782258299533e-16	1.388888888888889e-13	0.65559999263630786	1.1102230246251565e-16	0.65560000000000684
baseline1	2888072604	C	2	1	5	0	2	2	1	1.2615782258299533e-16	1.388888888888889e-13	0.65559999263630786	1.1102230246251565e-16	0.65560000000000684
baseline1	3267995113	C	2	0	5	2	3	2	1	1.1431886277770274e-16	1.388888888888889e-13	0.073199999217409495	1.1102230246251565e-16	0.073200000000063881
baseline1	4232437735	C	2	0	5	3	1	2	1	1.1431886277770274e-16	1.388888888888889e-13	0.73679999212214398	1.1102230246251565e-16	0.73680000000000945
baseline1	32603144	C	2	0	10	0	2	2	1	2.0943878096900196e-16	2.7777777777777779e-13	1.0643999845960026	2.2204460492503131e-16	1.0643999999999991
baseline1	1673499897	C	2	0	10	0	1	2	1	1.1431886277770274e-16	2.7777777777777779e-13	1.4683999842998772	1.1102230246251565e-16	1.4684000000000097
baseline1	2056195474	C	2	0	10	0	2	2	1	2.0943878096900196e-16	2.7777777777777779e-13	1.0643999845960026	2.2204460492503131e-16	1.0643999999999991
baseline1	2996300767	C	2	0	10	4	2	2	1	2.7662341939919932e-16	2.7777777777777779e-13	0.67159998882994709	3.3306690738754696e-16	0.67159999999999798
baseline1	3362915061	C	2	1	10	2	0	2	1	1.1431886277770274e-16	2.7777777777777779e-13	0.78639999159182594	1.1102230246251565e-16	0.78640000000001464
baseline1	3460769802	C	2	1	10	1	0	2	1	1.3857998236863647e-16	2.7777777777777779e-13	0.043599999486740808	1.1102230246251565e-16	0.0436
baseline1	4150613546	C	2	0	10	2	3	2	1	1.1431886277770274e-16	2.7777777777777779e-13	0.073199999217409495	1.1102230246251565e-16	0.073200000000063881
baseline1	795496312	C	2	0	20	1	3	2	1	1.5158534213368129e-16	5.5555555555555559e-13	0.89559998897338189	2.2204460492503131e-16	0.89560000000000883
baseline1	950242904	C	2	0	20	2	1	2	1	2.0943878096900196e-16	5.5555555555555559e-13	1.2267999822457691	2.2204460492503131e-16	1.2268000000000185
baseline1	1592905069	C	2	0	20	2	0	2	1	1.5158534213368129e-16	5.5555555555555559e-13	1.7511999784392589	2.2204460492503131e-16	1.7512000000000327
baseline1	2282999364	C	2	0	20	3	0	2	1	2.0943878096900196e-16	5.5555555555555559e-13	0.18639999730241824	2.2204460492503131e-16	0.18639999999999901
baseline1	2529614654	C	2	0	20	4	1	2	1	1.3857998236863647e-16	5.5555555555555559e-13	0.17839999789987868	1.1102230246251565e-16	0.17840000000000344
baseline1	2551445896	C	2	0	20	0	1	2	1	1.1431886277770274e-16	5.5555555555555559e-13	1.4683999842998772	1.1102230246251565e-16	1.4684000000000097
baseline1	2881154222	C	2	0	20	1	3	2	1	1.5158534213368129e-16	5.5555555555555559e-13	0.89559998897338189	2.2204460492503131e-16	0.89560000000000883
baseline1	1480296070	B	1	1	5	2	1	2	1	1.2615782258299533e-16	1.388888888888889e-13	0.59359999333274394	1.1102230246251565e-16	0.59360000000005897
baseline1	358619778	B	1	0	10	1	2	2	1	2.7662341939919932e-16	2.7777777777777779e-13	1.8979999684324966	3.3306690738754696e-16	1.8980000000000317
baseline1	526552833	B	1	1	10	2	1	2	1	1.3857998236863647e-16	2.7777777777777779e-13	0.85999998987607962	1.1102230246251565e-16	0.85999999999999943
baseline1	578124656	B	1	0	10	2	1	2	1	2.0943878096900196e-16	2.7777777777777779e-13	1.2267999822457691	2.2204460492503131e-16	1.2268000000000185
baseline1	1387422282	B	1	0	10	4	1	2	1	1.2615782258299533e-16	2.7777777777777779e-13	0.69719999216905915	1.1102230246251565e-16	0.69720000000000937
baseline1	2185834201	B	1	0	10	2	0	2	1	1.5158534213368129e-16	2.7777777777777779e-13	1.7511999784392589	2.2204460492503131e-16	1.7512000000000327
baseline1	2974949657	B	1	0	10	2	1	2	1	1.3857998236863647e-16	2.7777777777777779e-13	0.85999998987607962	1.1102230246251565e-16	0.85999999999999943
baseline1	3281805124	B	1	1	10	4	0	2	1	1.1431886277770274e-16	2.7777777777777779e-13	1.0879999883671194	1.1102230246251565e-16	1.0880000000000152
baseline1	3739933945	B	1	0	10	2	1	2	1	2.0943878096900196e-16	2.7777777777777779e-13	1.2267999822457691	2.2204460492503131e-16	1.2268000000000185
baseline1	458718453	B	1	1	20	2	1	2	1	1.3857998236863647e-16	5.5555555555555559e-13	0.85999998987607962	1.1102230246251565e-16	0.85999999999999943
baseline1	749399797	B	1	0	20	1	4	2	1	1.2615782258299533e-16	5.5555555555555559e-13	0.56839999361573534	1.1102230246251565e-16	0.56840000000000401
baseline1	805035513	B	1	0	20	1	2	2	1	2.7662341939919932e-16	5.5555555555555559e-13	1.8979999684324966	3.3306690738754696e-16	1.8980000000000317
baseline1	2511906212	B	1	0	20	3	0	2	1	2.0943878096900196e-16	5.5555555555555559e-13	0.18639999730241824	2.2204460492503131e-16	0.18639999999999901
baseline1	3015183690	B	1	0	20	2	0	2	1	1.5158534213368129e-16	5.5555555555555559e-13	1.9435999760704292	2.2204460492503131e-16	1.943600000000032
baseline1	3459441748	B	1	0	20	2	0	2	1	1.5158534213368129e-16	5.5555555555555559e-13	1.9435999760704292	2.2204460492503131e-16	1.943600000000032
baseline1	3537117971	B	1	0	20	1	0	2	1	1.6517390187718504e-16	5.5555555555555559e-13	0.087199998879308446	1.1102230246251565e-16	0.087200000000002831
baseline1	1204618577	B	1	0	50	1	0	2	1	1.3857998236863647e-16	1.3888888888888889e-12	0.21599999745724735	1.1102230246251565e-16	0.2159999999999993
baseline1	2228964607	B	1	0	50	0	3	2	1	1.3857998236863647e-16	1.3888888888888889e-12	0.12879999848376558	1.1102230246251565e-16	0.12879999999999914
baseline1	226605369	B	1	0	100	0	2	2	1	1.5158534213368129e-16	2.7777777777777777e-12	0.95719998821495145	2.2204460492503131e-16	0.95719999999999761
baseline1	1173073351	B	1	0	100	0	2	2	1	1.5158534213368129e-16	2.7777777777777777e-12	0.95719998821495145	2.2204460492503131e-16	0.95719999999999761
baseline1	2789900408	B	1	0	100	3	1	2	1	1.2615782258299533e-16	2.7777777777777777e-12	0.6871999922813723	1.1102230246251565e-16	0.68720000000000248
baseline1	2897250769	B	1	0	100	1	2	2	1	1.2615782258299533e-16	2.7777777777777777e-12	0.82639999071787318	1.1102230246251565e-16	0.8263999999999978
baseline1	2938087393	B	1	1	100	3	2	2	1	1.3857998236863647e-16	2.7777777777777777e-12	0.65399999230111117	1.1102230246251565e-16	0.65399999999999903
baseline1	4102789155	B	1	0	100	3	1	2	1	1.2615782258299533e-16	2.7777777777777777e-12	0.6871999922813723	1.1102230246251565e-16	0.68720000000000248
baseline1	3047524809	A	0	0	2	1	0	2	1	1.1431886277770274e-16	1	0.07919999915319377	1.1102230246251565e-16	0.079200000000000159
baseline1	124324486	A	0	0	5	2	0	2	1	1.1431886277770274e-16	1	0.78639999159182594	1.1102230246251565e-16	0.78640000000001464
baseline1	296355536	A	0	0	5	1	2	1	0	1.285199991741305e-08	1	0.95080000000001519	1.2851999908747302e-08	0.95080000000001519
baseline1	555001636	A	0	0	5	4	1	2	1	1.2615782258299533e-16	1	0.69719999216905915	1.1102230246251565e-16	0.69720000000000937
baseline1	869446078	A	0	0	5	1	2	1	0	1.285199991741305e-08	1	0.95080000000001519	1.2851999908747302e-08	0.95080000000001519
baseline1	1441583064	A	0	0	5	1	3	1	0	1.285199991741305e-08	1	0.99840000000001794	1.2851999908747302e-08	0.99840000000001794
baseline1	1881511351	A	0	0	5	2	0	2	1	1.1431886277770274e-16	1	0.78639999159182594	1.1102230246251565e-16	0.78640000000001464
baseline1	2785635689	A	0	1	5	2	1	2	1	1.2615782258299533e-16	1	0.59359999333274394	1.1102230246251565e-16	0.59360000000005897
baseline1	11384668	A	0	0	10	3	0	2	1	2.0943878096900196e-16	1	0.18639999730241824	2.2204460492503131e-16	0.18639999999999901
baseline1	36388572	A	0	0	10	0	1	2	1	1.1431886277770274e-16	1	1.4683999842998772	1.1102230246251565e-16	1.4684000000000097
baseline1	168337547	A	0	0	10	0	2	2	1	2.0943878096900196e-16	1	1.0643999845960026	2.2204460492503131e-16	1.0643999999999991
baseline1	235766176	A	0	0	10	0	1	1	0	1.4471999895280609e-08	1	2.9624000000000379	1.4471999931764401e-08	2.9624000000000379
baseline1	361448172	A	0	0	10	1	0	2	1	1.6517390187718504e-16	1	0.17039999781002713	1.1102230246251565e-16	0.17040000000000788
baseline1	410879818	A	0	0	10	1	2	1	0	1.285199991741305e-08	1	0.95080000000001519	1.2851999908747302e-08	0.95080000000001519
baseline1	506139370	A	0	0	10	2	0	2	1	1.5158534213368129e-16	1	1.9435999760704292	2.2204460492503131e-16	1.943600000000032
baseline1	581727905	A	0	0	10	1	2	2	1	2.7662341939919932e-16	1	1.8979999684324966	3.3306690738754696e-16	1.8980000000000317
baseline1	627938609	A	0	0	10	3	2	1	0	1.1231999936921088e-08	1	1.8364000000000331	1.1231999885730204e-08	1.8364000000000331
baseline1	735978261	A	0	0	10	2	4	1	0	1.4471999895280609e-08	1	3.9116000000000497	1.4471999931764401e-08	3.9116000000000497
baseline1	738246068	A	0	0	10	3	4	1	0	1.069199994284057e-08	1	3.4912000000000418	1.0691999952072706e-08	3.4912000000000418
baseline1	984584757	A	0	0	10	1	2	2	1	2.7662341939919932e-16	1	1.8979999684324966	3.3306690738754696e-16	1.8980000000000317
baseline1	1016692647	A	0	0	10	2	1	2	1	1.3857998236863647e-16	1	0.85999998987607962	1.1102230246251565e-16	0.85999999999999943
baseline1	1017974888	A	0	0	10	1	0	2	1	1.3857998236863647e-16	1	0.043599999486740808	1.1102230246251565e-16	0.0436
baseline1	1031911855	A	0	1	10	0	1	1	0	1.4471999895280609e-08	1	2.9624000000000379	1.4471999931764401e-08	2.9624000000000379
baseline1	1041098508	A	0	0	10	1	2	2	1	2.7662341939919932e-16	1	1.8979999684324966	3.3306690738754696e-16	1.8980000000000317
baseline1	1066414348	A	0	0	10	1	0	2	1	1.6517390187718504e-16	1	0.17039999781002713	1.1102230246251565e-16	0.17040000000000788
baseline1	1078766928	A	0	0	10	3	2	1	0	1.1231999936921088e-08	1	1.8364000000000331	1.1231999885730204e-08	1.8364000000000331
baseline1	1098593361	A	0	0	10	2	1	2	1	1.2615782258299533e-16	1	0.59359999333274394	1.1102230246251565e-16	0.59360000000005897
baseline1	1305036828	A	0	0	10	1	3	1	0	1.285199991741305e-08	1	0.99840000000001794	1.2851999908747302e-08	0.99840000000001794
baseline1	1482500791	A	0	0	10	3	0	2	1	2.0943878096900196e-16	1	0.18639999730241824	2.2204460492503131e-16	0.18639999999999901
baseline1	1559628402	A	0	0	10	1	3	2	1	1.5158534213368129e-16	1	0.89559998897338189	2.2204460492503131e-16	0.89560000000000883
baseline1	1820145391	A	0	0	10	1	0	2	1	1.3857998236863647e-16	1	0.043599999486740808	1.1102230246251565e-16	0.0436
baseline1	1826914532	A	0	0	10	0	2	2	1	2.0943878096900196e-16	1	1.0643999845960026	2.2204460492503131e-16	1.0643999999999991
baseline1	1898761066	A	0	0	10	2	1	2	1	2.0943878096900196e-16	1	1.2267999822457691	2.2204460492503131e-16	1.2268000000000185
baseline1	2010054352	A	0	0	10	1	3	1	0	1.285199991741305e-08	1	0.99840000000001794	1.2851999908747302e-08	0.99840000000001794
baseline1	2010944987	A	0	0	10	2	0	2	1	1.5158534213368129e-16	1	1.7511999784392589	2.2204460492503131e-16	1.7512000000000327
baseline1	2063315710	A	0	1	10	1	2	2	1	2.7662341939919932e-16	1	1.8979999684324966	3.3306690738754696e-16	1.8980000000000317
baseline1	2110518944	A	0	0	10	0	3	1	0	1.069199994284057e-08	1	3.5308000000000419	1.0691999952072706e-08	3.5308000000000419
