# compare_bandwidth_utilization: 用于方案对比的带宽利用率。
# static_bandwidth_utilization: 不考虑重传时，静态打包方案本身的带宽利用率。
# signal_count: 按原始 MessageCode 去重后的信号种类数，不是副本总数。
# total_added_signal_copies: 相比原始 1 份信号，方案中新增的信号副本总数。
# 三种方案的 WCRT 均按信号级统计值输出；foundation / baseline1 基于“最早成功副本到达时间”分布，baseline2 基于重传分布。
# ASIL 分组里的 wcrt_ratio 表示 WCRT/周期；signal_detail 里的 WCRT 列统一是信号级统计值（单位 ms）。

retry_distribution_report	D:\document\CODE\paper1\storage\analysis\202649_155345\retry_probability_reports\M4_4ecu_170signals.txt

# 每个方案的总体指标。
[scheme_summary]
scheme	compare_bandwidth_utilization	static_bandwidth_utilization	signal_count	total_added_signal_copies
foundation	0.52388800000000002	0.52388800000000002	170	42
baseline1	0.54697999999999991	0.54697999999999991	170	110
baseline2	0.29505603418248572	0.2950560000000001	170	0

# 按 ASIL 分组统计的 WCRT/周期 的 P95 结果。

[asil_wcrt_ratio_p95]
scheme	asil	signal_count	avg_wcrt_ratio_p95	max_wcrt_ratio_p95
foundation	A	128	0.05122481250000039	0.18344000000000166
foundation	B	18	0.0096328888888889547	0.058040000000000445
foundation	C	16	0.017969999999999584	0.05999999999998451
foundation	D	8	0.044289999999996922	0.068399999999989802
baseline1	A	128	0.039207031250000239	0.15096000000000204
baseline1	B	18	0.011182444444444573	0.026960000000000407
baseline1	C	16	0.032933749999999831	0.085200000000000387
baseline1	D	8	0.077250000000010477	0.14080000000002713
baseline2	A	128	0.048072374999999966	0.13679999999999998
baseline2	B	18	0.056874444444444422	0.11456
baseline2	C	16	0.077738749999999968	0.15479999999999999
baseline2	D	8	0.11681999999999999	0.19439999999999999

# 按 ASIL 分组统计的信号故障概率。

[asil_fault_probability]
scheme	asil	signal_count	avg_fault_probability	max_fault_probability
foundation	A	128	1.2645281168134538e-08	1.8791999823430371e-08
foundation	B	18	1.4618102220958e-16	1.8657734145098039e-16
foundation	C	16	1.3502610741466712e-16	1.8657734145098039e-16
foundation	D	8	1.3107128249336765e-16	1.5823382200910208e-16
baseline1	A	128	6.0960937978898794e-09	1.8791999823430371e-08
baseline1	B	18	1.438223022565998e-16	2.0943878096900196e-16
baseline1	C	16	1.5033875211707355e-16	2.0943878096900196e-16
baseline1	D	8	1.3273340246306133e-16	1.6517390187718504e-16
baseline2	A	128	2.7870934726781371e-14	1.113553693699032e-13
baseline2	B	18	1.8503717077085941e-17	1.1102230246251565e-16
baseline2	C	16	2.2852683238452371e-15	3.6453270879061277e-14
baseline2	D	8	2.2783294299413298e-14	3.6453270879061277e-14

# 按 ASIL 分组统计的新增信号副本数量。

[asil_added_signal_copies]
scheme	asil	signal_count	added_signal_copies
foundation	A	128	0
foundation	B	18	18
foundation	C	16	16
foundation	D	8	8
baseline1	A	128	68
baseline1	B	18	18
baseline1	C	16	16
baseline1	D	8	8
baseline2	A	128	0
baseline2	B	18	0
baseline2	C	16	0
baseline2	D	8	0

# 每个原始信号的明细指标。WCRT 列统一为信号级统计值（单位 ms），不是 WCRT/周期。

[signal_detail]
scheme	code	asil	level	type	period_ms	src_ecu	dst_ecu	signal_instance_count	added_signal_copies	p_fault	p_threshold	expected_wcrt_ms	p_wcrt_over_deadline	wcrt_p95_ms
foundation	2132539287	A	0	0	100	1	2	1	0	1.1771999930710009e-08	1	0.12280000000000024	1.1771999930410004e-08	0.12280000000000024
foundation	2288396005	A	0	0	100	3	2	1	0	1.069199994284057e-08	1	0.41400000000000015	1.0691999952072706e-08	0.41400000000000015
foundation	2290453159	A	0	0	100	2	3	1	0	1.1231999936921088e-08	1	2.7544000000000017	1.1231999885730204e-08	2.7544000000000017
foundation	2437796450	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	2.5640000000000018	1.2851999908747302e-08	2.5640000000000018
foundation	2446670854	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	2.6732000000000018	1.8791999845113594e-08	2.6732000000000018
foundation	2474614560	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	2.6732000000000018	1.8791999845113594e-08	2.6732000000000018
foundation	2516197425	A	0	1	100	1	2	1	0	1.1771999930710009e-08	1	3.340800000000002	1.1771999930410004e-08	3.340800000000002
foundation	2645834907	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	2.5640000000000018	1.2851999908747302e-08	2.5640000000000018
foundation	2782421624	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	2.8396000000000017	1.2311999975089805e-08	2.8396000000000017
foundation	3135315022	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	2.5640000000000018	1.2851999908747302e-08	2.5640000000000018
foundation	3237024432	A	0	0	100	1	2	1	0	1.1771999930710009e-08	1	3.340800000000002	1.1771999930410004e-08	3.340800000000002
foundation	3349462166	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	2.6732000000000018	1.8791999845113594e-08	2.6732000000000018
foundation	3401908672	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	2.5640000000000018	1.2851999908747302e-08	2.5640000000000018
foundation	3443086970	A	0	0	100	0	2	1	0	1.1231999936921088e-08	1	0.33079999999999998	1.1231999885730204e-08	0.33079999999999998
foundation	3544157914	A	0	0	100	1	3	1	0	1.1771999930710009e-08	1	2.8832000000000018	1.1771999930410004e-08	2.8832000000000018
foundation	3549069885	A	0	0	100	0	2	1	0	1.069199994284057e-08	1	2.9228000000000018	1.0691999952072706e-08	2.9228000000000018
foundation	3578559950	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	2.8396000000000017	1.2311999975089805e-08	2.8396000000000017
foundation	3750157913	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	2.8396000000000017	1.2311999975089805e-08	2.8396000000000017
foundation	3836448027	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	2.8396000000000017	1.2311999975089805e-08	2.8396000000000017
foundation	3972935248	A	0	0	100	1	2	1	0	1.1771999930710009e-08	1	0.12280000000000024	1.1771999930410004e-08	0.12280000000000024
foundation	4028126748	A	0	0	100	1	2	1	0	1.1771999930710009e-08	1	0.12280000000000024	1.1771999930410004e-08	0.12280000000000024
baseline1	145291079	D	3	0	1	1	3	2	1	1.1431886277770274e-16	2.7777777777777776e-15	0.14079999849459357	1.1102230246251565e-16	0.14080000000002713
baseline1	1485650330	D	3	1	1	1	2	2	1	1.2615782258299533e-16	2.7777777777777776e-15	0.085199999043034005	1.1102230246251565e-16	0.085200000000000387
baseline1	1778470101	D	3	0	1	2	0	2	1	1.3857998236863647e-16	2.7777777777777776e-15	0.10119999880870066	1.1102230246251565e-16	0.10120000000002705
baseline1	4063005593	D	3	0	1	2	0	2	1	1.3857998236863647e-16	2.7777777777777776e-15	0.10119999880870066	1.1102230246251565e-16	0.10120000000002705
baseline1	2486704225	D	3	0	2	1	2	2	1	1.2615782258299533e-16	5.5555555555555552e-15	0.085199999043034005	1.1102230246251565e-16	0.085200000000000387
baseline1	4251812955	D	3	0	2	0	1	2	1	1.1431886277770274e-16	5.5555555555555552e-15	0.11879999872979066	1.1102230246251565e-16	0.11880000000000024
baseline1	290648546	D	3	0	5	1	0	2	1	1.6517390187718504e-16	1.388888888888889e-14	0.34079999562004715	1.1102230246251565e-16	0.34080000000000865
baseline1	3991608196	D	3	0	10	2	0	2	1	1.3857998236863647e-16	2.7777777777777781e-14	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	3056872340	C	2	0	1	1	2	2	1	1.2615782258299533e-16	2.7777777777777774e-14	0.085199999043034005	1.1102230246251565e-16	0.085200000000000387
baseline1	1516648366	C	2	0	2	1	0	2	1	1.1431886277770274e-16	5.5555555555555549e-14	0.069199999260087339	1.1102230246251565e-16	0.069199999999973727
baseline1	1035949382	C	2	0	5	2	1	2	1	1.2615782258299533e-16	1.388888888888889e-13	0.089199998998110902	1.1102230246251565e-16	0.089200000000005275
baseline1	2888072604	C	2	1	5	0	2	2	1	1.3857998236863647e-16	1.388888888888889e-13	0.30119999645428225	1.1102230246251565e-16	0.30120000000000857
baseline1	3267995113	C	2	0	5	2	3	2	1	1.1431886277770274e-16	1.388888888888889e-13	0.21799999766915468	1.1102230246251565e-16	0.21800000000001063
baseline1	4232437735	C	2	0	5	3	1	2	1	1.1431886277770274e-16	1.388888888888889e-13	0.38439999589000179	1.1102230246251565e-16	0.38440000000000651
baseline1	32603144	C	2	0	10	0	2	2	1	1.3857998236863647e-16	2.7777777777777779e-13	0.30119999645428225	1.1102230246251565e-16	0.30120000000000857
baseline1	1673499897	C	2	0	10	0	1	2	1	2.0943878096900196e-16	2.7777777777777779e-13	0.33919999509110293	2.2204460492503131e-16	0.33920000000000528
baseline1	3362915061	C	2	1	10	2	0	2	1	1.3857998236863647e-16	2.7777777777777779e-13	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	3460769802	C	2	1	10	1	0	2	1	1.6517390187718504e-16	2.7777777777777779e-13	0.34079999562004715	1.1102230246251565e-16	0.34080000000000865
baseline1	4150613546	C	2	0	10	2	3	2	1	1.1431886277770274e-16	2.7777777777777779e-13	0.21799999766915468	1.1102230246251565e-16	0.21800000000001063
baseline1	950242904	C	2	0	20	2	1	2	1	2.0943878096900196e-16	5.5555555555555559e-13	0.24799999641094872	2.2204460492503131e-16	0.24800000000000466
baseline1	1592905069	C	2	0	20	2	0	2	1	1.3857998236863647e-16	5.5555555555555559e-13	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	2282999364	C	2	0	20	3	0	2	1	2.0943878096900196e-16	5.5555555555555559e-13	0.42639999382914034	2.2204460492503131e-16	0.426400000000001
baseline1	2551445896	C	2	0	20	0	1	2	1	2.0943878096900196e-16	5.5555555555555559e-13	0.33919999509110293	2.2204460492503131e-16	0.33920000000000528
baseline1	2881154222	C	2	0	20	1	3	2	1	1.3857998236863647e-16	5.5555555555555559e-13	0.17639999792341313	1.1102230246251565e-16	0.1763999999999939
baseline1	1480296070	B	1	1	5	2	1	2	1	1.2615782258299533e-16	1.388888888888889e-13	0.089199998998110902	1.1102230246251565e-16	0.089200000000005275
baseline1	358619778	B	1	0	10	1	2	2	1	1.5158534213368129e-16	2.7777777777777779e-13	0.045599999438573117	2.2204460492503131e-16	0.045600000000000307
baseline1	526552833	B	1	1	10	2	1	2	1	1.2615782258299533e-16	2.7777777777777779e-13	0.089199998998110902	1.1102230246251565e-16	0.089200000000005275
baseline1	578124656	B	1	0	10	2	1	2	1	1.3857998236863647e-16	2.7777777777777779e-13	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	2185834201	B	1	0	10	2	0	2	1	1.3857998236863647e-16	2.7777777777777779e-13	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	2974949657	B	1	0	10	2	1	2	1	1.3857998236863647e-16	2.7777777777777779e-13	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	3739933945	B	1	0	10	2	1	2	1	1.3857998236863647e-16	2.7777777777777779e-13	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	805035513	B	1	0	20	1	2	2	1	1.7934566159820297e-16	5.5555555555555559e-13	0.21999999705375536	2.2204460492503131e-16	0.21999999999999531
baseline1	2511906212	B	1	0	20	3	0	2	1	2.0943878096900196e-16	5.5555555555555559e-13	0.42639999382914034	2.2204460492503131e-16	0.426400000000001
baseline1	3015183690	B	1	0	20	2	0	2	1	1.3857998236863647e-16	5.5555555555555559e-13	0.12679999850730625	1.1102230246251565e-16	0.1267999999999958
baseline1	3459441748	B	1	0	20	2	0	2	1	1.3857998236863647e-16	5.5555555555555559e-13	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	3537117971	B	1	0	20	1	0	2	1	1.9410062129579012e-16	5.5555555555555559e-13	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	1204618577	B	1	0	50	1	0	2	1	1.2615782258299533e-16	1.3888888888888889e-12	0.15479999826128626	1.1102230246251565e-16	0.15479999999999983
baseline1	2228964607	B	1	0	50	0	3	2	1	1.1431886277770274e-16	1.3888888888888889e-12	0.12679999864425423	1.1102230246251565e-16	0.1267999999999998
baseline1	1173073351	B	1	0	100	0	2	2	1	1.3857998236863647e-16	2.7777777777777777e-12	0.50719999402924187	1.1102230246251565e-16	0.5072000000000001
baseline1	2789900408	B	1	0	100	3	1	2	1	1.1431886277770274e-16	2.7777777777777777e-12	0.12079999870840644	1.1102230246251565e-16	0.12080000000000002
baseline1	2897250769	B	1	0	100	1	2	2	1	1.3857998236863647e-16	2.7777777777777777e-12	0.2475999970852531	1.1102230246251565e-16	0.24760000000000026
baseline1	2938087393	B	1	1	100	3	2	2	1	1.3857998236863647e-16	2.7777777777777777e-12	0.2475999970852531	1.1102230246251565e-16	0.24760000000000026
baseline1	3047524809	A	0	0	2	1	0	2	1	1.1431886277770274e-16	1	0.069199999260087339	1.1102230246251565e-16	0.069199999999973727
baseline1	296355536	A	0	0	5	1	2	1	0	1.285199991741305e-08	1	0.75480000000001013	1.2851999908747302e-08	0.75480000000001013
baseline1	869446078	A	0	0	5	1	2	1	0	1.285199991741305e-08	1	0.75480000000001013	1.2851999908747302e-08	0.75480000000001013
baseline1	1441583064	A	0	0	5	1	3	1	0	1.285199991741305e-08	1	0.37640000000000384	1.2851999908747302e-08	0.37640000000000384
baseline1	1881511351	A	0	0	5	2	0	1	0	1.069199994284057e-08	1	0.54280000000000683	1.0691999952072706e-08	0.54280000000000683
baseline1	2785635689	A	0	1	5	2	1	2	1	1.2615782258299533e-16	1	0.089199998998110902	1.1102230246251565e-16	0.089200000000005275
baseline1	11384668	A	0	0	10	3	0	2	1	2.0943878096900196e-16	1	0.42639999382914034	2.2204460492503131e-16	0.426400000000001
baseline1	36388572	A	0	0	10	0	1	2	1	2.0943878096900196e-16	1	0.33919999509110293	2.2204460492503131e-16	0.33920000000000528
baseline1	168337547	A	0	0	10	0	2	2	1	1.3857998236863647e-16	1	0.30119999645428225	1.1102230246251565e-16	0.30120000000000857
baseline1	235766176	A	0	0	10	0	1	2	1	2.0943878096900196e-16	1	0.33919999509110293	2.2204460492503131e-16	0.33920000000000528
baseline1	361448172	A	0	0	10	1	0	2	1	1.6517390187718504e-16	1	0.34079999562004715	1.1102230246251565e-16	0.34080000000000865
baseline1	410879818	A	0	0	10	1	2	1	0	1.285199991741305e-08	1	0.75480000000001013	1.2851999908747302e-08	0.75480000000001013
baseline1	506139370	A	0	0	10	2	0	2	1	1.3857998236863647e-16	1	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	581727905	A	0	0	10	1	2	2	1	1.5158534213368129e-16	1	0.045599999438573117	2.2204460492503131e-16	0.045600000000000307
baseline1	627938609	A	0	0	10	3	2	1	0	1.069199994284057e-08	1	1.5060000000000215	1.0691999952072706e-08	1.5060000000000215
baseline1	984584757	A	0	0	10	1	2	2	1	1.5158534213368129e-16	1	0.045599999438573117	2.2204460492503131e-16	0.045600000000000307
baseline1	1016692647	A	0	0	10	2	1	2	1	2.0943878096900196e-16	1	0.24799999641094872	2.2204460492503131e-16	0.24800000000000466
baseline1	1017974888	A	0	0	10	1	0	2	1	1.9410062129579012e-16	1	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	1041098508	A	0	0	10	1	2	2	1	1.5158534213368129e-16	1	0.045599999438573117	2.2204460492503131e-16	0.045600000000000307
baseline1	1066414348	A	0	0	10	1	0	2	1	1.9410062129579012e-16	1	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	1078766928	A	0	0	10	3	2	1	0	1.069199994284057e-08	1	1.5060000000000215	1.0691999952072706e-08	1.5060000000000215
baseline1	1098593361	A	0	0	10	2	1	2	1	1.3857998236863647e-16	1	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	1305036828	A	0	0	10	1	3	1	0	1.285199991741305e-08	1	0.37640000000000384	1.2851999908747302e-08	0.37640000000000384
baseline1	1482500791	A	0	0	10	3	0	2	1	2.0943878096900196e-16	1	0.42639999382914034	2.2204460492503131e-16	0.426400000000001
baseline1	1820145391	A	0	0	10	1	0	2	1	1.9410062129579012e-16	1	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	1826914532	A	0	0	10	0	2	2	1	1.3857998236863647e-16	1	0.30119999645428225	1.1102230246251565e-16	0.30120000000000857
baseline1	1898761066	A	0	0	10	2	1	2	1	2.0943878096900196e-16	1	0.24799999641094872	2.2204460492503131e-16	0.24800000000000466
baseline1	2010054352	A	0	0	10	1	3	1	0	1.285199991741305e-08	1	0.37640000000000384	1.2851999908747302e-08	0.37640000000000384
baseline1	2010944987	A	0	0	10	2	0	1	0	1.069199994284057e-08	1	0.54280000000000683	1.0691999952072706e-08	0.54280000000000683
baseline1	2063315710	A	0	1	10	1	2	2	1	1.5158534213368129e-16	1	0.045599999438573117	2.2204460492503131e-16	0.045600000000000307
baseline1	2135113717	A	0	0	10	2	1	2	1	1.3857998236863647e-16	1	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	2152536909	A	0	0	10	0	2	2	1	1.3857998236863647e-16	1	0.30119999645428225	1.1102230246251565e-16	0.30120000000000857
baseline1	2255395839	A	0	0	10	0	1	2	1	2.0943878096900196e-16	1	0.33919999509110293	2.2204460492503131e-16	0.33920000000000528
baseline1	2277457209	A	0	0	10	0	2	2	1	1.3857998236863647e-16	1	0.30119999645428225	1.1102230246251565e-16	0.30120000000000857
baseline1	2601566917	A	0	0	10	0	2	2	1	1.3857998236863647e-16	1	0.30119999645428225	1.1102230246251565e-16	0.30120000000000857
baseline1	2740226219	A	0	1	10	2	0	1	0	1.069199994284057e-08	1	0.54280000000000683	1.0691999952072706e-08	0.54280000000000683
baseline1	2901499394	A	0	0	10	2	1	2	1	2.0943878096900196e-16	1	0.24799999641094872	2.2204460492503131e-16	0.24800000000000466
baseline1	3383887645	A	0	0	10	0	1	2	1	2.0943878096900196e-16	1	0.33919999509110293	2.2204460492503131e-16	0.33920000000000528
baseline1	3478806365	A	0	0	10	1	2	2	1	1.5158534213368129e-16	1	0.045599999438573117	2.2204460492503131e-16	0.045600000000000307
baseline1	3576772521	A	0	0	10	3	2	1	0	1.069199994284057e-08	1	1.5060000000000215	1.0691999952072706e-08	1.5060000000000215
baseline1	3657638704	A	0	0	10	1	2	1	0	1.285199991741305e-08	1	0.75480000000001013	1.2851999908747302e-08	0.75480000000001013
baseline1	3697508707	A	0	0	10	2	1	2	1	2.0943878096900196e-16	1	0.24799999641094872	2.2204460492503131e-16	0.24800000000000466
baseline1	3987373990	A	0	0	10	2	1	2	1	2.0943878096900196e-16	1	0.24799999641094872	2.2204460492503131e-16	0.24800000000000466
baseline1	4254333340	A	0	0	10	0	1	2	1	2.0943878096900196e-16	1	0.33919999509110293	2.2204460492503131e-16	0.33920000000000528
baseline1	98512147	A	0	0	20	3	2	1	0	1.069199994284057e-08	1	1.5060000000000215	1.0691999952072706e-08	1.5060000000000215
baseline1	169241692	A	0	0	20	0	2	1	0	1.3391999910327171e-08	1	2.0356000000000236	1.3391999953427103e-08	2.0356000000000236
baseline1	419934241	A	0	0	20	2	1	2	1	2.0943878096900196e-16	1	0.24799999641094872	2.2204460492503131e-16	0.24800000000000466
baseline1	498783114	A	0	0	20	3	1	1	0	1.069199994284057e-08	1	1.9860000000000255	1.0691999952072706e-08	1.9860000000000255
baseline1	586272333	A	0	0	20	2	0	2	1	1.3857998236863647e-16	1	0.12679999850730625	1.1102230246251565e-16	0.1267999999999958
baseline1	843170851	A	0	0	20	0	3	1	0	1.069199994284057e-08	1	2.6200000000000188	1.0691999952072706e-08	2.6200000000000188
baseline1	1106941291	A	0	1	20	3	0	2	1	2.0943878096900196e-16	1	0.42639999382914034	2.2204460492503131e-16	0.426400000000001
baseline1	1120091307	A	0	0	20	2	1	2	1	2.0943878096900196e-16	1	0.24799999641094872	2.2204460492503131e-16	0.24800000000000466
baseline1	1178027390	A	0	0	20	0	3	1	0	1.069199994284057e-08	1	2.6200000000000188	1.0691999952072706e-08	2.6200000000000188
baseline1	1263338062	A	0	0	20	2	0	2	1	1.3857998236863647e-16	1	0.12679999850730625	1.1102230246251565e-16	0.1267999999999958
baseline1	1352008924	A	0	0	20	2	1	2	1	1.3857998236863647e-16	1	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	1597918552	A	0	0	20	0	1	2	1	2.0943878096900196e-16	1	0.33919999509110293	2.2204460492503131e-16	0.33920000000000528
baseline1	1721461483	A	0	0	20	2	0	2	1	1.3857998236863647e-16	1	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	1802335222	A	0	0	20	2	0	2	1	1.3857998236863647e-16	1	0.19439999771152491	1.1102230246251565e-16	0.19440000000000168
baseline1	1885798770	A	0	0	20	1	2	2	1	1.7934566159820297e-16	1	0.21999999705375536	2.2204460492503131e-16	0.21999999999999531
baseline1	1946888776	A	0	0	20	2	0	2	1	1.3857998236863647e-16	1	0.12679999850730625	1.1102230246251565e-16	0.1267999999999958
baseline1	1960059410	A	0	0	20	0	2	1	0	1.3391999910327171e-08	1	2.0356000000000236	1.3391999953427103e-08	2.0356000000000236
baseline1	2042829802	A	0	0	20	2	1	2	1	2.0943878096900196e-16	1	0.24799999641094872	2.2204460492503131e-16	0.24800000000000466
baseline1	2046070918	A	0	0	20	1	0	2	1	1.9410062129579012e-16	1	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	2094031497	A	0	0	20	1	2	2	1	1.7934566159820297e-16	1	0.21999999705375536	2.2204460492503131e-16	0.21999999999999531
baseline1	2163367617	A	0	0	20	0	2	1	0	1.3391999910327171e-08	1	2.0356000000000236	1.3391999953427103e-08	2.0356000000000236
baseline1	2225190877	A	0	0	20	0	2	1	0	1.3391999910327171e-08	1	2.0356000000000236	1.3391999953427103e-08	2.0356000000000236
baseline1	2562589290	A	0	0	20	2	0	2	1	1.3857998236863647e-16	1	0.12679999850730625	1.1102230246251565e-16	0.1267999999999958
baseline1	2594100587	A	0	0	20	0	1	2	1	2.0943878096900196e-16	1	0.33919999509110293	2.2204460492503131e-16	0.33920000000000528
baseline1	2731154060	A	0	0	20	1	0	2	1	1.9410062129579012e-16	1	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	2791179862	A	0	0	20	1	2	2	1	1.5158534213368129e-16	1	0.045599999438573117	2.2204460492503131e-16	0.045600000000000307
baseline1	2854959001	A	0	0	20	0	2	1	0	1.3391999910327171e-08	1	2.0356000000000236	1.3391999953427103e-08	2.0356000000000236
baseline1	2920308274	A	0	0	20	1	0	2	1	1.9410062129579012e-16	1	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	3045559476	A	0	0	20	1	2	2	1	1.7934566159820297e-16	1	0.21999999705375536	2.2204460492503131e-16	0.21999999999999531
baseline1	3349893201	A	0	1	20	1	0	2	1	1.9410062129579012e-16	1	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	3525899400	A	0	0	20	0	2	1	0	1.3391999910327171e-08	1	2.0356000000000236	1.3391999953427103e-08	2.0356000000000236
baseline1	3760392648	A	0	0	20	1	0	2	1	1.9410062129579012e-16	1	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	3860785395	A	0	0	20	1	3	2	1	1.3857998236863647e-16	1	0.17639999792341313	1.1102230246251565e-16	0.1763999999999939
baseline1	4116403690	A	0	0	20	1	2	2	1	1.7934566159820297e-16	1	0.21999999705375536	2.2204460492503131e-16	0.21999999999999531
baseline1	4215399335	A	0	0	20	1	0	2	1	1.9410062129579012e-16	1	0.53919999248787387	2.2204460492503131e-16	0.53920000000000812
baseline1	258421270	A	0	0	50	1	3	1	0	1.1771999930710009e-08	1	2.9116000000000017	1.1771999930410004e-08	2.9116000000000017
baseline1	886821176	A	0	0	50	2	0	1	0	1.8791999823430371e-08	1	2.8680000000000017	1.8791999845113594e-08	2.8680000000000017
baseline1	919076367	A	0	0	50	0	1	1	0	1.2311999924207329e-08	1	3.3792000000000018	1.2311999975089805e-08	3.3792000000000018
baseline1	1533040048	A	0	0	50	1	0	2	1	1.2615782258299533e-16	1	0.15479999826128626	1.1102230246251565e-16	0.15479999999999983
baseline1	1545622080	A	0	0	50	0	2	2	1	1.3857998236863647e-16	1	0.50719999402924187	1.1102230246251565e-16	0.5072000000000001
baseline1	1798843089	A	0	0	50	2	3	1	0	1.1231999936921088e-08	1	3.4208000000000016	1.1231999885730204e-08	3.4208000000000016
baseline1	2253845728	A	0	0	50	2	0	1	0	1.8791999823430371e-08	1	2.8680000000000017	1.8791999845113594e-08	2.8680000000000017
baseline1	3279893664	A	0	0	50	2	1	1	0	1.285199991741305e-08	1	3.0444000000000018	1.2851999908747302e-08	3.0444000000000018
baseline1	4216568460	A	0	0	50	2	1	1	0	1.285199991741305e-08	1	3.0444000000000018	1.2851999908747302e-08	3.0444000000000018
baseline1	4229556178	A	0	0	50	2	0	1	0	1.8791999823430371e-08	1	2.8680000000000017	1.8791999845113594e-08	2.8680000000000017
baseline1	78183922	A	0	0	100	1	2	1	0	1.1231999936921088e-08	1	3.6724000000000019	1.1231999885730204e-08	3.6724000000000019
baseline1	363100819	A	0	0	100	3	2	2	1	1.3857998236863647e-16	1	0.2475999970852531	1.1102230246251565e-16	0.24760000000000026
baseline1	524297656	A	0	0	100	1	2	1	0	1.1231999936921088e-08	1	3.6724000000000019	1.1231999885730204e-08	3.6724000000000019
baseline1	528112619	A	0	0	100	1	2	1	0	1.1231999936921088e-08	1	3.6724000000000019	1.1231999885730204e-08	3.6724000000000019
baseline1	559759922	A	0	0	100	1	3	1	0	1.1771999930710009e-08	1	2.9116000000000017	1.1771999930410004e-08	2.9116000000000017
baseline1	604581114	A	0	0	100	1	2	1	0	1.1231999936921088e-08	1	3.6724000000000019	1.1231999885730204e-08	3.6724000000000019
baseline1	822036725	A	0	0	100	3	2	2	1	1.3857998236863647e-16	1	0.2475999970852531	1.1102230246251565e-16	0.24760000000000026
baseline1	841654069	A	0	0	100	2	3	1	0	1.1231999936921088e-08	1	3.4208000000000016	1.1231999885730204e-08	3.4208000000000016
baseline1	926531372	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	3.0444000000000018	1.2851999908747302e-08	3.0444000000000018
baseline1	1088300852	A	0	0	100	1	2	2	1	1.3857998236863647e-16	1	0.2475999970852531	1.1102230246251565e-16	0.24760000000000026
baseline1	1118149584	A	0	0	100	1	3	1	0	1.1771999930710009e-08	1	2.9116000000000017	1.1771999930410004e-08	2.9116000000000017
baseline1	1376462981	A	0	0	100	1	0	2	1	1.2615782258299533e-16	1	0.15479999826128626	1.1102230246251565e-16	0.15479999999999983
baseline1	1533595252	A	0	0	100	0	2	2	1	1.3857998236863647e-16	1	0.50719999402924187	1.1102230246251565e-16	0.5072000000000001
baseline1	1605488496	A	0	1	100	0	1	1	0	1.2311999924207329e-08	1	3.3792000000000018	1.2311999975089805e-08	3.3792000000000018
baseline1	1608883955	A	0	0	100	3	0	1	0	1.069199994284057e-08	1	3.712000000000002	1.0691999952072706e-08	3.712000000000002
baseline1	1756216781	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	2.8680000000000017	1.8791999845113594e-08	2.8680000000000017
baseline1	1860621852	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	2.8680000000000017	1.8791999845113594e-08	2.8680000000000017
baseline1	2070695494	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	2.8680000000000017	1.8791999845113594e-08	2.8680000000000017
baseline1	2132539287	A	0	0	100	1	2	2	1	1.3857998236863647e-16	1	0.2475999970852531	1.1102230246251565e-16	0.24760000000000026
